Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
04/14/2020,04/13/2020,04/25/2020,The Spatz Corporation,Oxnard,Ventura County,12.0,Layoff Permanent,Ventura County,2020,layoff permanent,846006.0,oxnard,SPATZ CORPORATION,99.99999999995,4193,The Spatz Corporation
04/10/2020,04/10/2020,07/28/2020,The Spatz Corporation,Oxnard,Ventura County,1.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,oxnard,SPATZ CORPORATION,99.99999999995,4193,The Spatz Corporation
04/02/2020,03/23/2020,04/16/2020,The Spatz Corporation,Oxnard,Ventura County,63.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,oxnard,SPATZ CORPORATION,99.99999999995,4193,The Spatz Corporation
04/03/2020,04/03/2020,06/29/2020,The Spatz Corporation,Oxnard,Ventura County,14.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,oxnard,SPATZ CORPORATION,99.99999999995,4193,The Spatz Corporation
03/31/2020,03/19/2020,04/14/2020,The University Corporation at CSU Northridge,Northridge,Los Angeles County,398.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,northridge,UNIVERSITY CORPORATION CSU NORTHRIDGE,58.55462184869029,4194,The University Corporation at CSU Northridge
04/01/2020,03/19/2020,04/14/2020,The University Corporation at California StateUniversity Northridge,Northridge,Los Angeles County,350.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,northridge,UNIVERSITY CORPORATION CALIFORNIA STATEUNIVERSITY NORTHRIDGE,72.22068965512261,4195,The University Corporation at California StateUniversity Northridge
03/20/2020,03/20/2020,04/02/2020,The Walking Company,Westlake Village,Ventura County,25.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,westlake village,WALKING,22.741935483834286,4196,The Walking Company
03/25/2020,03/18/2020,03/25/2020,"The Waterfront Beach Resort, a Hilton Hotel",Huntington Beach,Orange County,502.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,huntington beach,WATERFRONT BEACH RESORT HILTON HOTEL,21.57377049176791,4197,"The Waterfront Beach Resort, a Hilton Hotel"
05/29/2020,07/14/2020,10/05/2020,The Westin Mission Hills Golf Resort & Spa,Rancho Mirage,Riverside County,351.0,Layoff Permanent,Riverside County,2020,layoff permanent,2470546.0,rancho mirage,WESTIN MISSION HILLS GOLF RESORT SPA,44.91111111106121,4198,The Westin Mission Hills Golf Resort & Spa
03/26/2020,03/21/2020,04/14/2020,The Westin Mission Hills Golf Resort and Spa,Rancho Mirage,Riverside County,458.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,rancho mirage,WESTIN MISSION HILLS GOLF RESORT SPA,96.37305699476873,4198,The Westin Mission Hills Golf Resort & Spa
03/31/2020,03/16/2020,05/15/2020,The Westin San Diego,San Diego,San Diego County,130.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,WESTIN SAN DIEGO,56.52173913038563,4199,The Westin San Diego
06/04/2020,03/07/2020,10/05/2020,The Westin St. Francis San Francisco On Union Square,San Francisco,San Francisco County,940.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,WESTIN ST FRANCIS SAN FRANCISCO ON UNION SQUARE,51.711711711665124,4200,The Westin St. Francis San Francisco On Union Square
04/01/2020,03/17/2020,04/14/2020,"The Whole Hive, LLC dba: European WaxCenter",Oakland,Alameda County,23.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,oakland,WHOLE HIVE EUROPEAN WAXCENTER,34.31884057966041,4201,"The Whole Hive, LLC dba: European WaxCenter"
03/23/2020,03/23/2020,03/30/2020,"The Winsford Company, LLC DBA ForbesIndustries",Ontario,San Bernardino County,146.0,Layoff Temporary,San Bernardino County,2020,layoff temporary,2180085.0,ontario,WINSFORD FORBESINDUSTRIES,37.71428571423673,4202,"The Winsford Company, LLC DBA ForbesIndustries"
01/07/2019,03/08/2019,01/08/2019,"Theravance Biopharma US, Inc.",Los Angeles,Los Angeles County,1.0,Layoff Permanent,Los Angeles,2019,layoff permanent,10039107.0,los angeles,THERAVANCE BIOPHARMA,27.866666666620223,4203,"Theravance Biopharma US, Inc."
01/07/2019,03/08/2019,01/08/2019,"Theravance Biopharma US, Inc.",South San,San Mateo County,49.0,Layoff Permanent,San Mateo County,2019,layoff permanent,766573.0,south san,THERAVANCE BIOPHARMA,99.99999999995,4203,"Theravance Biopharma US, Inc."
04/08/2020,03/24/2020,04/20/2020,Therma,San Jose,Santa Clara County,447.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,san jose,THERMA,52.13223140491559,4204,Therma
09/29/2020,10/23/2020,10/28/2020,"Thermal Structures, Inc.",Corona,Riverside County,350.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,corona,THERMAL STRUCTURES,66.66666666662223,4205,"Thermal Structures, Inc."
10/03/2019,12/23/2019,10/15/2019,"Thermal Structures, Inc.",Corona,Riverside County,400.0,Closure Temporary,Riverside County,2019,closure temporary,2470546.0,corona,THERMAL STRUCTURES,99.99999999995,4205,"Thermal Structures, Inc."
05/04/2020,08/31/2020,06/04/2020,Thibiant Naturals,Newbury Park,Ventura County,62.0,Layoff Permanent,Ventura County,2020,layoff permanent,846006.0,newbury park,THIBIANT NATURALS,43.35632183903063,4206,Thibiant Naturals
03/15/2019,05/15/2019,03/15/2019,"Thin Film Electronics, Inc.",San Jose,Santa Clara County,52.0,Layoff Permanent,Santa Clara,2019,layoff permanent,1927852.0,san jose,THIN FILM ELECTRONICS,41.49397590356446,4207,"Thin Film Electronics, Inc."
03/19/2020,03/23/2020,04/09/2020,Thomson Instrument Company,Oceanside,San Diego County,59.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,oceanside,THOMSON INSTRUMENT,35.492957746428885,4208,Thomson Instrument Company
03/31/2020,03/31/2020,05/26/2020,"Thousand Oaks Fitness, LLC",Westlake Village,Ventura County,1.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,westlake village,THOUSAND OAKS FITNESS,43.90909090904101,4209,"Thousand Oaks Fitness, LLC"
05/17/2019,07/16/2019,05/23/2019,"Three Chiefs and No Indians, LLC (American",Ontario,San Bernardino County,76.0,Closure Permanent,San Bernardino,2019,closure permanent,2180085.0,ontario,THREE CHIEFS NO INDIANS AMERICAN,45.91666666661884,4210,"Three Chiefs and No Indians, LLC (American"
04/03/2020,03/23/2020,05/22/2020,Three-Way Cevrolet Co. dba Three-WayChevrolet Cadillac,Bakersfield,Kern County,66.0,Layoff Temporary,Kern County,2020,layoff temporary,900202.0,bakersfield,THREEWAY CEVROLET THREEWAYCHEVROLET CADILLAC,38.44155844150852,4211,Three-Way Cevrolet Co. dba Three-WayChevrolet Cadillac
07/23/2019,10/01/2019,07/30/2019,Thrivent Financial for Lutherans,Mather,Sacramento County,27.0,Closure Permanent,Sacramento County,2019,closure permanent,1552058.0,mather,THRIVENT FINANCIAL FOR LUTHERANS,38.73417721514084,4212,Thrivent Financial for Lutherans
03/30/2020,04/01/2020,05/20/2020,"Thumbtack, Inc.",San Francisco,San Francisco County,129.0,Layoff Permanent,San Francisco County,2020,layoff permanent,881549.0,san francisco,THUMBTACK,21.818181818142147,4213,"Thumbtack, Inc."
04/01/2020,03/30/2020,04/16/2020,"Thyssenkrupp Industrial Services NA, Inc.",Livermore,Alameda County,41.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,livermore,THYSSENKRUPP INDUSTRIAL SERVICES NA,30.88571428567016,4214,"Thyssenkrupp Industrial Services NA, Inc."
04/01/2020,03/30/2020,04/16/2020,"Thyssenkrupp Industrial Services NA, Inc.",Livermore,Alameda County,30.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,livermore,THYSSENKRUPP INDUSTRIAL SERVICES NA,99.99999999995,4214,"Thyssenkrupp Industrial Services NA, Inc."
07/06/2020,07/10/2020,08/05/2020,"Thyssenkrupp Materials, LLC",Santa Fe Springs,Los Angeles County,38.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,santa fe springs,THYSSENKRUPP MATERIALS,68.46715328462156,4215,"Thyssenkrupp Materials, LLC"
07/15/2020,09/13/2020,09/27/2020,"Thyssenkrupp Materials, LLC",Santa Fe Springs,Los Angeles County,76.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,santa fe springs,THYSSENKRUPP MATERIALS,99.99999999995,4215,"Thyssenkrupp Materials, LLC"
09/03/2020,09/05/2020,09/14/2020,Ticketmaster,San Francisco,San Francisco County,17.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,TICKETMASTER,36.567567567518154,4216,Ticketmaster
04/28/2020,05/01/2020,05/12/2020,"Ticketmaster division of Live NationWorldwide, Inc.",San Diego,San Diego County,4.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,TICKETMASTER DIVISION LIVE NATIONWORLDWIDE,61.11111111106868,4217,"Ticketmaster division of Live NationaWorldwide, Inc."
04/28/2020,05/01/2020,05/12/2020,"Ticketmaster division of Live NationaWorldwide, Inc.",San Francisco,San Francisco County,9.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,TICKETMASTER DIVISION LIVE NATIONAWORLDWIDE,98.49746192888402,4217,"Ticketmaster division of Live NationaWorldwide, Inc."
04/23/2020,05/01/2020,05/02/2020,Tickets.com,Costa Mesa,Orange County,96.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,costa mesa,TICKETSCOM,36.97777777773669,4218,Tickets.com
04/23/2020,05/01/2020,09/26/2020,Tickets.com,Costa Mesa,Orange County,113.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,costa mesa,TICKETSCOM,99.99999999995,4218,Tickets.com
03/18/2020,03/18/2020,03/20/2020,"Tides Hospitality, LLC dba Hampton Inn &Suites",Irvine,Orange County,47.0,Closure Temporary,Orange County,2020,closure temporary,3175692.0,irvine,TIDES HOSPITALITY HAMPTON INN SUITES,29.55223880592604,4219,"Tides Hospitality, LLC dba Hampton Inn &Suites"
04/01/2020,04/01/2020,05/22/2020,Tierra Sur,Oxnard,Ventura County,28.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,oxnard,TIERRA SUR,31.515151515103764,4220,Tierra Sur
03/31/2020,03/31/2020,04/15/2020,Timber Cove Resort,Jenner,Sonoma County,51.0,Layoff Temporary,Sonoma County,2020,layoff temporary,494336.0,jenner,TIMBER COVE RESORT,49.99999999995,4221,Timber Cove Resort
09/10/2020,11/14/2020,09/14/2020,"Timber Products Company, Yreka Veneer Division",Yreka,Siskiyou County,45.0,Layoff Temporary,Siskiyou County,2020,layoff temporary,43539.0,yreka,TIMBER YREKA VENEER DIVISION,48.64646464641551,4222,"Timber Products Company, Yreka Veneer Division"
04/16/2020,05/16/2020,04/27/2020,"Times Community News, North",Los Angeles,Los Angeles County,13.0,Layoff Unknown at thistime,Los Angeles County,2020,layoff type uncategorized,10039107.0,los angeles,TIMES COMMUNITY NEWS NORTH,40.37647058818779,4223,"Times Community News, North"
11/08/2019,04/01/2020,11/14/2019,"TitleMax of California, Inc",Pasadena,Los Angeles County,3.0,Closure Permanent,Los Angeles County,2019,closure permanent,10039107.0,pasadena,TITLEMAX CALIFORNIA,36.49315068488151,4224,"TitleMax of California, Inc"
11/08/2019,05/01/2020,11/15/2019,"TitleMax of California, Inc.",Simi Valley,Ventura County,3.0,Closure Permanent,Ventura County,2019,closure permanent,846006.0,simi valley,TITLEMAX CALIFORNIA,99.99999999995,4224,"TitleMax of California, Inc"
10/16/2019,12/20/2019,10/22/2019,Tobinworld,Glendale,Los Angeles County,115.0,Closure Permanent,Los Angeles County,2019,closure permanent,10039107.0,glendale,TOBINWORLD,28.96551724132937,4225,Tobinworld
02/21/2020,04/21/2020,03/02/2020,Tocagen Inc.,San Diego,San Diego County,2.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,san diego,TOCAGEN,32.307692307642604,4226,Tocagen Inc.
02/14/2020,04/14/2020,02/25/2020,Tocagen Inc.,San Diego,San Diego County,7.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,san diego,TOCAGEN,99.99999999995,4226,Tocagen Inc.
10/03/2019,12/02/2019,10/10/2019,Tocagen Inc.,San Diego,San Diego County,54.0,Layoff Permanent,San Diego County,2019,layoff permanent,3338330.0,san diego,TOCAGEN,99.99999999995,4226,Tocagen Inc.
04/06/2020,04/03/2020,05/23/2020,Tokyo Table Holdings LLC,Irvine,Orange County,73.0,Closure Temporary,Orange County,2020,closure temporary,3175692.0,irvine,TOKYO TABLE HOLDINGS,28.87499999995488,4227,Tokyo Table Holdings LLC
01/11/2019,03/12/2019,01/23/2019,"Tokyo Table Holdings, LLC",Alhambra,Los Angeles County,33.0,Closure Permanent,Los Angeles,2019,closure permanent,10039107.0,alhambra,TOKYO TABLE HOLDINGS,97.95918367341942,4227,Tokyo Table Holdings LLC
04/29/2020,03/16/2020,05/08/2020,Toluca Lake Tennis and Fitness Club,Los Angeles,Los Angeles County,76.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,TOLUCA LAKE TENNIS FITNESS CLUB,41.349397590311625,4228,Toluca Lake Tennis and Fitness Club
03/20/2020,03/20/2020,06/10/2020,Tom Ranch,Petaluma,Sonoma County,53.0,Layoff Permanent,Sonoma County,2020,layoff permanent,494336.0,petaluma,TOM RANCH,31.884057970968282,4229,Tom Ranch
05/06/2020,03/31/2020,05/13/2020,Tom's Restaurant,Pasadena,Los Angeles County,21.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,pasadena,TOMS RESTAURANT,56.98245614030089,4230,Tom's Restaurant
05/06/2020,03/31/2020,05/12/2020,Tom's Restaurant,Wilmington,Los Angeles County,11.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,wilmington,TOMS RESTAURANT,99.99999999995,4230,Tom's Restaurant
05/06/2020,03/31/2020,05/12/2020,Tom's Restaurant,Lynwood,Los Angeles County,177.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,lynwood,TOMS RESTAURANT,99.99999999995,4230,Tom's Restaurant
04/19/2019,06/20/2019,04/30/2019,"Tomato Growers, Inc.",Crows Landing,Stanislaus County,270.0,Closure Permanent,Stanislaus County,2019,closure permanent,550660.0,crows landing,TOMATO GROWERS,42.41860465111347,4231,"Tomato Growers, Inc."
04/21/2020,04/08/2020,05/02/2020,Tomatoes Extraordinaire Inc (dba SpecialtyProduce),San Diego,San Diego County,123.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,san diego,TOMATOES EXTRAORDINAIRE SPECIALTYPRODUCE,46.97916666661773,4232,Tomatoes Extraordinaire Inc (dba SpecialtyProduce)
03/26/2020,03/31/2020,04/09/2020,Tommy Bahama,Palm Desert,Riverside County,144.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,palm desert,TOMMY BAHAMA,29.6999999999505,4233,Tommy Bahama
03/25/2020,03/31/2020,04/09/2020,Tommy Bahama,Palm Springs,Riverside County,55.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,palm springs,TOMMY BAHAMA,99.99999999995,4233,Tommy Bahama
04/16/2020,04/13/2020,04/29/2020,"Torrance - C2 Educational Systems, Inc.",Torrance,Los Angeles County,1.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,torrance,TORRANCE C2 EDUCATIONAL SYSTEMS,26.4150943395728,4234,"Torrance - C2 Educational Systems, Inc."
04/20/2020,04/24/2020,05/01/2020,"Torrance Baekjeong, LLC dba Baekjeong",Torrance,Los Angeles County,47.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,torrance,TORRANCE BAEKJEONG BAEKJEONG,46.49462365586398,4235,"Torrance Baekjeong, LLC dba Baekjeong"
03/20/2020,03/20/2020,03/27/2020,Torre Nissan,La Quinta,Riverside County,20.0,Layoff Permanent,Riverside County,2020,layoff permanent,2470546.0,la quinta,TORRE NISSAN,50.679611650436236,4236,Torre Nissan
04/15/2020,04/06/2020,04/28/2020,Torrid LLC,City of Industry,Los Angeles County,132.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,city of industry,TORRID,46.80851063824807,4237,Torrid LLC
07/20/2020,07/17/2020,07/29/2020,"Torrid, LLC",Ventura,Ventura County,7.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,ventura,TORRID,94.7368421052133,4237,Torrid LLC
04/07/2020,03/13/2020,04/20/2020,"Toscana Country Club, Inc.",Indian Wells,Riverside County,201.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,indian wells,TOSCANA COUNTRY CLUB,21.17647058819377,4238,"Toscana Country Club, Inc."
05/28/2020,05/28/2020,06/09/2020,Toscanova LP,Los Angeles,Los Angeles County,58.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,TOSCANOVA,55.93043478256006,4239,Toscanova LP
03/26/2020,03/26/2020,04/14/2020,"Total Airport Services, LLC",Los Angeles,Los Angeles County,174.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,TOTAL AIRPORT SERVICES,32.492307692257704,4240,Total Airport Services/LAX
04/24/2020,04/22/2020,07/07/2020,Total Airport Services/LAX,Los Angeles,Los Angeles County,84.0,Closure Temporary,Los Angeles County,2020,closure temporary,10039107.0,los angeles,TOTAL AIRPORT SERVICESLAX,90.90109890104897,4240,Total Airport Services/LAX
03/27/2020,03/25/2020,04/21/2020,Total Health Dental Care,Oakland,Alameda County,63.0,Layoff Temporary,Alameda County,2020,layoff temporary,1671329.0,oakland,TOTAL HEALTH DENTAL CARE,47.45263157889742,4241,Total Health Dental Care
04/07/2020,04/07/2020,05/23/2020,Total Quality Maintenance,Palo Alto,Santa Clara County,143.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,palo alto,TOTAL QUALITY MAINTENANCE,55.459459459409494,4242,Total Quality Maintenance
05/05/2020,03/25/2020,05/22/2020,"Touchstone Television Productions, LLC dbaABC Studios",Los Angeles,Los Angeles County,629.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,TOUCHSTONE TELEVISION PRODUCTIONS DBAABC,32.96969696964702,4243,"Touchstone Television Productions, LLC dbaABC Studios"
03/25/2020,02/25/2020,04/11/2020,Tower 23 Inc. (dba JRDN Restaurant),San Diego,San Diego County,66.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,TOWER 23 JRDN RESTAURANT,32.895522388010605,4244,Tower 23 Inc. (dba JRDN Restaurant)
03/25/2020,03/25/2020,04/09/2020,"Tower 23, LP",San Diego,San Diego County,32.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,TOWER 23,59.999999999951996,4245,"Tower 23, LP"
05/15/2020,05/15/2020,06/08/2020,Town & Country Event Rentals,Santa Barbara,Santa Barbara County,1.0,Layoff Temporary,Santa Barbara County,2020,layoff temporary,446499.0,santa barbara,TOWN COUNTRY EVENT RENTALS,30.545454545408262,4246,Town & Country Event Rentals
04/02/2020,03/16/2020,04/16/2020,Town Sports International LLC,Westlake Village,Ventura County,60.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,westlake village,TOWN SPORTS,51.37864077664915,4247,Town Sports International LLC
04/02/2020,03/16/2020,04/16/2020,"Town Sports International, LLC",Westlake Village,Ventura County,60.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,westlake village,TOWN SPORTS,98.4771573603561,4247,Town Sports International LLC
