rowid,﻿X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL,PHAS_DESIGNATION,HA_LOW_RENT_SIZE_CATEGORY,SECTION8_UNITS_CNT,HA_SECTION_8_SIZE_CATEGORY,HA_COMBINED_SIZE_CATEGORY,HA_FYE,HA_PROGRAM_TYPE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,PH_OCCUPIED,SECTION8_OCCUPIED,TOTAL_OCCUPIED,PCT_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,NUMBER_REPORTED,PCT_REPORTED,OPFUND_AMNT,OPFUND_AMNT_PREV_YR,CAPFUND_AMNT,CAPFUND_AMNT_PREV_YR,VCHR_AMNT,VCHR_AMNT_PREV_YR,ROSS_AMNT,FSS_AMNT,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,UGLG_KEY,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,
3700,-94.320358,46.605583,3700,MN095,"HRA OF PEQUOT LAKES, MINNESOTA",2185684555,2185688968,plmnha@tds.net,2185684555,2185688968,plmnha@tds.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),3/31,Low-Rent,24,24,24,24,0,24,100,0,24,24,100,41207,41207,31667,31667,0,0,0,0,253,253,0,80.77,7.69,100,14142,27,Crow Wing,035,950400,3,3017,,,Crow Wing,35,50416,Pequot Lakes,50416,Pequot Lakes city,C5,,9999,,14660,"Brainerd, MN Micropolitan Statistical Area",99999,,0,1,2708,3678,D,,31203 N Oak St,,Pequot Lakes,MN,56472,2722,,56472,99,5,56472272299,H,1SUD,,,0,,,N,,100% Overall probable correctness,46.605583,-94.320358,S,,R,R,** Street-Level Rooftop **,27035,2750416,27035950400,270359504003,2750416,2020/08/24 16,57,41+00,72874
3701,-94.400831,46.71691,3701,MN092,"HRA OF PINE RIVER, MINNESOTA",2185874929,2185873353,prhsg@uslink.net,2185874929,,prhsg@uslink.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),12/31,Low-Rent,40,40,40,38,0,38,95,2,40,38,100,84210,84210,65560,65560,0,0,0,0,328,312,22,37.31,11.94,97.37,14595,27,Cass,021,960700,3,3085,,,Cass,21,51280,Pine River,51280,Pine River city,C5,,9999,,14660,"Brainerd, MN Micropolitan Statistical Area",99999,,0,1,2708,3726,D,,312 1st St S,,Pine River,MN,56474,4035,,56474,99,4,56474403599,H,1SUD,,,0,,,N,,100% Overall probable correctness,46.71691,-94.400831,S,,R,R,** Street-Level Rooftop **,27021,2751280,27021960700,270219607003,2751280,2020/08/24 16,57,41+00,149770
3702,-94.794957,46.360327,3702,MN075,HRA OF STAPLES,2188942301,2188940072,shra@staplesnet.com,2188942301,2188940072,shra@staplesnet.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),9/30,Low-Rent,61,60,61,60,0,60,100,0,60,60,100,89040,89040,89893,89893,0,0,0,0,249,249,0,59.68,27.42,98.33,12948,27,Todd,153,790100,3,3011,,,Todd,153,62446,Staples,62446,Staples city (part),C5,,9999,,99999,,99999,,0,0,2707,4422,D,,615 4th St NE,,Staples,MN,56479,2259,,56479,99,3,56479225999,H,1SUD,,,2,D,,N,,80% Overall probable correctness,46.360327,-94.794957,S,,R,U,** Street-Level Rooftop **,27153,2762446,27153790100,271537901003,2762446,2020/08/24 16,57,41+00,178933
3703,-95.134863,46.438998,3703,MN018,"HRA of WADENA, MINNESOTA",2186317723,2186317709,mariam@wadenahra.com,2186317723,2186317709,mariam@wadenahra.com,High Performer,SMALL (50-99),74,SMALL (50-99),MEDIUM LOW (100-299),6/30,Combined,61,61,61,59,69,128,94.81,2,135,128,100,134334,134334,87975,87975,304787,277196,0,0,347,332,39,32.02,25.84,99.22,11472,27,Wadena,159,480300,3,3039,,,Wadena,159,67504,Wadena,67504,Wadena city (part),C5,,9999,,99999,,99999,,0,0,2708,4764,D,,222 2nd St SE,,Wadena,MN,56482,1569,,56482,99,6,56482156999,H,1SUD,,,0,,,N,,100% Overall probable correctness,46.438998,-95.134863,S,,R,U,** Street-Level Rooftop **,27159,2767504,27159480300,271594803003,2767504,2020/08/24 16,57,41+00,522632
3704,-94.577889,47.100779,3704,MN025,"HRA of WALKER, MINNESOTA",2185471822,2185471822,,2185471822,2185471822,walha@arvig.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),9/30,Low-Rent,32,32,32,32,0,32,100,0,32,32,100,66749,66749,41269,41269,0,0,0,0,281,281,1,22.22,16.67,93.75,17339,27,Cass,021,940001,4,4076,,,Cass,21,67792,Walker,67792,Walker city,C5,,9999,,14660,"Brainerd, MN Micropolitan Statistical Area",99999,,0,1,2708,4782,D,,211 Michigan Ave W,,Walker,MN,56484,2169,,56484,99,7,56484216999,H,1SUD,,,1,N,,N,,90% Overall probable correctness,47.100779,-94.577889,S,,R,R,** Street-Level Rooftop **,27021,2767792,27021940001,270219400014,2767792,2020/08/24 16,57,41+00,108018
3705,-95.84531,46.813307,3705,MN107,"HRA OF DETROIT LAKES, MINNESOTA",2188477859,2188478432,kurtdlhra@arvig.net,2188477859,2188478432,kurtdlhra@arvig.net,Standard Performer,SMALL (50-99),167,MEDIUM LOW (100-299),MEDIUM LOW (100-299),6/30,Combined,91,91,91,87,103,190,73.64,3,258,188,98.95,64051,64051,189689,189689,587853,563166,0,0,305,305,145,18.93,14.41,98.94,13149,27,Becker,005,450500,1,1019,,,Becker,5,15832,Detroit Lakes,15832,Detroit Lakes city,C5,,9999,,99999,,99999,,0,0,2707,1212,D,,1111 Washington Ave,,Detroit Lakes,MN,56501,3434,,56501,99,1,56501343499,H,1SUD,,,0,,,N,,100% Overall probable correctness,46.813307,-95.84531,S,,R,U,** Street-Level Rooftop **,27005,2715832,27005450500,270054505001,2715832,2020/08/24 16,57,41+00,710603
3706,-95.84843,46.819236,3706,MN190,BECKER COUNTY ECONOMIC DEVELOPMENT AUTHORITY,2188475641,2188446345,laura.psah@MMCDC.com,2188475641,2188446345,lmcknight@mmcdc.com,Standard Performer,VERY SMALL (0-49),74,SMALL (50-99),SMALL (50-99),12/31,Combined,25,25,25,25,58,83,83.84,0,99,83,100,90983,90983,50333,50333,196359,190972,0,0,413,372,99,10.24,11.71,96.39,12876,27,Becker,005,450500,3,3062,,,Becker,5,15832,Detroit Lakes,15832,Detroit Lakes city,C5,,9999,,99999,,99999,,0,0,2707,1212,Y,,712 Minnesota Ave,,Detroit Lakes,MN,56501,3035,,56501,12,9,56501303512,S,,,,0,,,,,100% Overall probable correctness,46.819236,-95.84843,S,,R,U,** Street-Level Rooftop **,27005,2715832,27005450500,270054505003,2715832,2020/08/24 16,57,41+00,375285
3707,-89.640521,39.802716,3707,IL004,Springfield Housing Authority,2177535757,2177534421,jackie.newman@sha1.org,2177535757,2177535799,jackie.newman@sha1.org,Standard Performer,MEDIUM HIGH (300-999),2273,"LARGE (1,000-4,999)","LARGE (1,000-4,999)",12/31,Combined,900,894,777,755,2071,2826,92.84,11,3044,2842,100,3018113,3018113,2152757,2152757,10818573,13650964,0,0,570,553,3179,7.8,13.69,99.33,10259,17,Sangamon,167,001500,1,1007,,,Sangamon,167,11046,Capital,72000,Springfield city (part),C1,,7880,"Springfield, IL MSA",44100,"Springfield, IL Metropolitan Statistical Area",99999,,1,0,1713,6648,Y,,200 N 11th St,,Springfield,IL,62703,1004,,62703,0,7,62703100400,S,,,,0,,,,,100% Overall probable correctness,39.802716,-89.640521,S,,R,U,** Street-Level Rooftop **,17167,1772000,17167001500,171670015001,1772000,2020/08/24 16,57,41+00,17852013
3708,-89.1314,38.5227,3708,IL057,Housing Authority of Marion County,6185321894,6185322024,ktinsley@mchahomes.org,6185321894,6185322024,ktinsley@mchahomes.org,Standard Performer,MEDIUM HIGH (300-999),277,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),12/31,Combined,445,444,445,442,282,724,100,0,721,719,99.31,1645217,1645217,1111803,1111803,974034,1074754,0,0,472,466,595,15.47,12.65,99.44,9828,17,Marion,121,952600,3,,,,Marion,121,12177,Centralia,12164,Centralia city (part),C1,,9999,,16460,"Centralia, IL Micropolitan Statistical Area",99999,,0,1,1715,1194,Y,,PO Box 689,,Centralia,IL,62801,9111,,62801,89,4,62801911189,P,,,,2,,,,,80% Overall probable correctness,38.5227,-89.1314,9,S,B,U,**  Centroid Lat/Long   **,17121,1712164,17121952600,171219526003,1712164,2020/08/24 16,57,41+00,3888960
3709,-88.060507,38.375368,3709,IL080,Edwards County Housing Authority,6184452715,6184453603,echa1@frontier.com,6184452715,6184453603,echa1@frontier.com,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),12/31,Low-Rent,52,51,51,49,0,49,96.08,2,51,49,100,115964,115964,88040,88040,0,0,0,0,347,347,28,14.94,14.94,100,9636,17,Edwards,047,957100,2,2046,,,Edwards,47,90044,Albion 3,00568,Albion city (part),C1,,9999,,99999,,99999,,0,0,1715,0042,Y,,125 W Cherry St,,Albion,IL,62806,1104,,62806,25,5,62806110425,S,,,,0,,,,,100% Overall probable correctness,38.375368,-88.060507,S,,R,R,** Street-Level Rooftop **,17047,1700568,17047957100,170479571002,1700568,2020/08/24 16,57,41+00,204004
3710,-88.06859,38.160511,3710,IL068,White County Housing Authority,6189663868,6189662303,ilo68@crosstelco.com,6189663868,6189662303,ilo68@crosstelco.com,Standard Performer,MEDIUM LOW (100-299),0,VERY SMALL (0-49),MEDIUM LOW (100-299),6/30,Low-Rent,115,115,115,103,0,103,89.57,12,115,103,100,288869,288869,202303,202303,0,0,0,0,397,401,45,25,13.75,100,9636,17,White,193,958200,1,1235,,,White,193,59507,Phillips,17783,Crossville village,C1,,9999,,99999,,99999,,0,0,1715,1608,D,,500 4th St,,Crossville,IL,62827,2337,,62827,99,2,62827233799,H,1SUD,,,0,,,N,,100% Overall probable correctness,38.160511,-88.06859,S,,R,R,** Street-Level Rooftop **,17193,1717783,17193958200,171939582001,1717783,2020/08/24 16,57,41+00,491172
3711,-89.241391,38.009579,3711,IL048,Perry County Housing Authority,6185425409,6185424532,pcha@accessus.net,6185425409,6185424532,shubler.pcha@gmail.com,Standard Performer,MEDIUM HIGH (300-999),0,VERY SMALL (0-49),MEDIUM HIGH (300-999),6/30,Low-Rent,357,334,338,239,0,239,72.42,83,330,239,100,881276,881276,747858,747858,0,0,0,0,568,554,132,19.86,11.96,99.58,9492,17,Perry,145,030400,2,2001,,,Perry,145,91013,Du Quoin Number 4,21267,Du Quoin city (part),C1,,9999,,99999,,99999,,0,0,1712,1920,D,,120 S Walnut St,,Du Quoin,IL,62832,1885,,62832,99,9,62832188599,H,1SUD,,,0,,,N,,100% Overall probable correctness,38.009579,-89.241391,S,,R,U,** Street-Level Rooftop **,17145,1721267,17145030400,171450304002,1721267,2020/08/24 16,57,41+00,1629134
3712,-88.360047,38.381199,3712,IL088,"Housing Authority Of The County of Wayne, Illinois",6188429008,6188422163,wayneha@midwest.net,6188429008,6188422163,wayneha@midwest.net,Standard Performer,MEDIUM LOW (100-299),70,SMALL (50-99),MEDIUM LOW (100-299),9/30,Combined,235,214,216,177,25,202,71.13,35,284,202,100,335582,335582,391767,391767,82181,71417,0,0,342,317,113,28.24,16.76,99.01,11359,17,Wayne,191,955100,3,3029,,,Wayne,191,31953,Grover,24816,Fairfield city (part),C1,,9999,,99999,,99999,,0,0,1715,2274,D,,303 N 1st St,,Fairfield,IL,62837,2549,,62837,99,6,62837254999,H,1SUD,,,0,,,N,,100% Overall probable correctness,38.381199,-88.360047,S,,R,U,** Street-Level Rooftop **,17191,1724816,17191955100,171919551003,1724816,2020/08/24 16,57,41+00,817533
3713,-89.922807,36.458419,3713,MO044,Housing Authority of the City of Gideon,5734483215,5734485123,ghousing@sbcglobal.net,5732815120,,ghousing@sbcglobal.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),12/31,Low-Rent,34,34,34,34,0,34,100,0,34,34,100,79971,79971,60114,60114,0,0,0,0,343,343,15,25.86,5.17,91.18,11412,29,New Madrid,143,960500,3,3026,,,New Madrid,143,1234,Anderson,26974,Gideon city,C1,,9999,,99999,,99999,,0,0,2908,1986,Y,,135 Haven St,,Gideon,MO,63848,9104,,63848,35,9,63848910435,S,,,,0,,,,,100% Overall probable correctness,36.458419,-89.922807,S,,R,R,** Street-Level Rooftop **,29143,2926974,29143960500,291439605003,2926974,2020/08/24 16,57,41+00,140085
3714,-103.318126,41.756358,3714,NE086,Bayard Housing Authority,3085861512,3085861512,bayard_hud@hotmail.com,3085861512,3085861512,bayard_hud@hotmail.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),3/31,Low-Rent,20,20,20,19,0,19,95,1,20,18,94.73,50249,50249,33097,33097,0,0,0,0,366,386,0,72.22,27.78,100,10674,31,Morrill,123,952500,4,4046,,,Morrill,123,90775,East Bayard,03285,Bayard city (part),C1,,9999,,99999,,99999,,0,0,3103,0222,Y,,501 E 6th St,,Bayard,NE,69334,2069,,69334,1,7,69334206901,S,,,,0,,,,,100% Overall probable correctness,41.756358,-103.318126,S,,R,R,** Street-Level Rooftop **,31123,3103285,31123952500,311239525004,3103285,2020/08/24 16,57,41+00,83346
3715,-103.102577,41.670627,3715,NE106,Bridgeport Housing Authority,3082621690,3082629952,bridgeportccv@qwestoffice.net,3082621690,3082629952,bridgeportccv@qwestoffice.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),3/31,Low-Rent,20,17,17,17,0,17,100,0,17,16,94.12,37189,37189,29053,29053,0,0,0,0,325,345,0,50,35,93.75,13470,31,Morrill,123,952500,5,5055,,,Morrill,123,93415,West Camp Clarke,06295,Bridgeport city (part),C1,,9999,,99999,,99999,,0,0,3103,0402,D,,310 W 5th St,,Bridgeport,NE,69336,2547,,69336,99,7,69336254799,H,1SUD,,,0,,,N,,100% Overall probable correctness,41.670627,-103.102577,S,,R,R,** Street-Level Rooftop **,31123,3106295,31123952500,311239525005,3106295,2020/08/24 16,57,41+00,66244
3716,-103.667983,41.844002,3716,NE078,Scotts Bluff County Housing Authority,3086320473,3086320476,sbha@scottsbluffhousing.com,3086320473,3086320476,sbha@scottsbluffhousing.com,High Performer,MEDIUM LOW (100-299),478,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),6/30,Combined,162,162,162,159,454,613,95.78,3,640,612,99.84,444107,444107,325931,325931,1876306,1649527,0,0,363,375,394,18.98,18.17,99.02,11350,31,Scotts Bluff,157,953900,1,1033,,,Scotts Bluff,157,91095,Gering,48585,Terrytown city,C1,,9999,,42420,"Scottsbluff, NE Micropolitan Statistical Area",99999,,0,1,3103,2922,Y,,89A Woodley Park Rd,,Gering,NE,69341,1605,,69341,89,8,69341160589,S,,,,0,,,,,100% Overall probable correctness,41.844002,-103.667983,9,H,4,U,**  Centroid Lat/Long   **,31157,3148585,31157953900,311579539001,3148585,2020/08/24 16,57,41+00,2414847
3717,-102.210271,42.802033,3717,NE107,Gordon Housing Authority,3082820202,3082822896,gvilla@gpcom.net,3082820202,3082822896,sbha@scottsbluffhousing.com,Substandard Financial,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),12/31,Low-Rent,26,25,25,25,0,25,100,0,25,25,100,48025,48025,40249,40249,0,0,0,0,294,320,10,37.5,2.5,96,16176,31,Sheridan,161,951600,1,1203,,,Sheridan,161,91167,Gordon,19350,Gordon city,C5,,9999,,99999,,99999,,0,0,3103,1230,D,,109 N Cornell St,,Gordon,NE,69343,1503,,69343,99,8,69343150399,H,1SUD,,,0,,,N,,100% Overall probable correctness,42.802033,-102.210271,S,,R,R,** Street-Level Rooftop **,31161,3119350,31161951600,311619516001,3119350,2020/08/24 16,57,41+00,88274
3718,-102.690573,42.685968,3718,NE046,Hay Springs Housing Authority,3086384516,3086384516,hsha@haysprings.net,3086384516,3086384516,sbha@scottsbluffhousing.com,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),12/31,Low-Rent,20,17,17,16,0,16,94.12,1,17,16,100,31000,31000,29096,29096,0,0,0,0,313,334,1,76.47,5.88,100,13147,31,Sheridan,161,951700,4,4030,,,Sheridan,161,91355,Hay Springs,21730,Hay Springs village,C1,,9999,,99999,,99999,,0,0,3103,1386,D,,304 N 3rd St,,Hay Springs,NE,69347,1144,,69347,99,3,69347114499,H,1SUD,,,1,,,N,,90% Overall probable correctness,42.685968,-102.690573,S,,R,R,** Street-Level Rooftop **,31161,3121730,31161951700,311619517004,3121730,2020/08/24 16,57,41+00,60096
3719,-103.073165,42.317668,3719,NE102,Hemingford Housing Authority,3084875322,3084873309,housing@bbc.net,3084875322,3084873309,housing@bbc.net,High Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),6/30,Low-Rent,20,15,15,13,0,13,86.66,1,15,12,92.31,40328,40328,24287,24287,0,0,0,0,414,449,1,78.57,14.29,100,14249,31,Box Butte,013,951100,1,1201,,,Box Butte,13,90992,Fifteen,22045,Hemingford village,C1,,9999,,99999,,99999,,0,0,3103,1410,D,,410 Box Butte Ave,,Hemingford,NE,69348,3110,,69348,99,7,69348311099,H,1SUD,,,0,,,N,,100% Overall probable correctness,42.317668,-103.073165,S,,R,R,** Street-Level Rooftop **,31013,3122045,31013951100,310139511001,3122045,2020/08/24 16,57,41+00,64615
3720,-97.046521,47.919977,3720,ND058,Nelson County Housing Authority,7017462545,7017462548,thanson@thegfha.org,7017879437,7017462548,thanson@thegfha.org,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),3/31,Low-Rent,25,25,25,15,0,15,60,10,25,15,100,94072,94072,52143,52143,0,0,0,0,812,-4,7,29.17,8.33,100,14088,38,Grand Forks,035,010200,5,5019,,,Grand Forks,35,32060,Grand Forks,32060,Grand Forks city,C5,,2985,"Grand Forks, ND-MN MSA",24220,"Grand Forks, ND-MN Metropolitan Statistical Area",99999,,1,0,3800,0816,Y,,1405 1st Ave N,,Grand Forks,ND,58203,3484,,58203,5,8,58203348405,S,,,,0,,,,,100% Overall probable correctness,47.919977,-97.046521,S,,R,U,** Street-Level Rooftop **,38035,3832060,38035010200,380350102005,3832060,2020/08/24 16,57,41+00,-4
3721,-97.62323,48.794057,3721,ND044,Pembina County Housing Authority,7012658147,7012658079,,7012823443,7012824331,Blake@casscountyhousing.org,,,178,MEDIUM LOW (100-299),MEDIUM LOW (100-299),12/31,Section 8,0,0,0,0,138,138,77.53,0,178,136,98.55,0,0,0,0,476874,584095,0,0,425,332,73,24.15,11.86,100,12222,38,Pembina,067,950300,2,2034,,,Pembina,67,12940,Cavalier,12940,Cavalier city,C5,,9999,,99999,,99999,,0,0,3800,0360,Y,,118 Main St W,,Cavalier,ND,58220,4500,,58220,18,5,58220450018,S,,,,2,,,,,80% Overall probable correctness,48.794057,-97.62323,S,,R,R,** Street-Level Rooftop **,38067,3812940,38067950300,380679503002,3812940,2020/08/24 16,57,41+00,513262
3722,-97.400961,48.415325,3722,ND049,Walsh County Housing Authority,7013523260,7013529634,wcha@midconetwork.com,7013523260,7013529634,wcha@midconetwork.com,,,100,MEDIUM LOW (100-299),MEDIUM LOW (100-299),12/31,Section 8,0,0,0,0,64,64,64,0,100,62,96.87,0,0,0,0,388281,436423,0,0,386,354,31,26.47,19.61,100,11148,38,Walsh,099,957900,1,1052,,,Walsh,99,31820,Grafton,31820,Grafton city,C5,,9999,,99999,,99999,,0,0,3800,0810,D,,600 E 9th St,,Grafton,ND,58237,1610,,58237,99,9,58237161099,H,1SUD,,,0,,,N,,100% Overall probable correctness,48.415325,-97.400961,S,,R,U,** Street-Level Rooftop **,38099,3831820,38099957900,380999579001,3831820,2020/08/24 16,57,41+00,275952
3723,-98.857231,48.110856,3723,ND013,Ramsey County Housing Authority,7016623099,7016626099,paula@ramseycountyha.com,7016623099,7016626099,paula@northcentralha.com,Standard Performer,SMALL (50-99),296,MEDIUM LOW (100-299),MEDIUM HIGH (300-999),6/30,Combined,87,81,86,73,130,203,53.85,8,377,201,99.02,126483,126483,141719,141719,770043,826545,0,0,370,369,126,21.07,15.17,100,11440,38,Ramsey,071,957600,3,3053,,,Ramsey,71,19420,Devils Lake,19420,Devils Lake city,C5,,9999,,99999,,99999,,0,0,3800,0486,D,,605 3rd St NE,,Devils Lake,ND,58301,3041,,58301,99,7,58301304199,H,1SUD,,,0,,,N,,100% Overall probable correctness,48.110856,-98.857231,S,,R,U,** Street-Level Rooftop **,38071,3819420,38071957600,380719576003,3819420,2020/08/24 16,57,41+00,869017
3724,-99.195837,48.488981,3724,ND009,Towner County Housing Authority,7016623099,7016626099,paula@ramseycountyha.com,7016623099,,paula@ramseycountyha.com,High Performer,VERY SMALL (0-49),20,VERY SMALL (0-49),VERY SMALL (0-49),12/31,Combined,29,26,27,16,8,24,52.17,10,46,23,95.83,69724,69724,41154,41154,63748,79316,0,0,477,388,4,20.69,20.69,100,12991,38,Towner,095,951500,2,2098,,,Towner,95,11860,Cando,11860,Cando city,C5,,9999,,99999,,99999,,0,0,3800,0318,D,,808 6th St,,Cando,ND,58324,6426,,58324,99,2,58324642699,H,1SUD,,,0,,,N,,100% Overall probable correctness,48.488981,-99.195837,S,,R,R,** Street-Level Rooftop **,38095,3811860,38095951500,380959515002,3811860,2020/08/24 16,57,41+00,149044
3725,-99.254961,48.07124,3725,ND030,Benson County Housing Authority,7014735671,7014735471,bcha@gondtc.com,7014735671,7014735471,bcha@gondtc.com,High Performer,VERY SMALL (0-49),16,VERY SMALL (0-49),VERY SMALL (0-49),12/31,Combined,21,19,19,12,14,26,74.29,6,35,26,100,38917,38917,32786,32786,54445,53174,0,0,387,416,18,20.41,12.24,92.31,16456,38,Benson,005,940100,1,1054,,,Benson,5,53220,Minnewaukan,53220,Minnewaukan city,C5,,9999,,99999,,99999,,0,0,3800,1362,D,,201 Main St W,,Minnewaukan,ND,58351,5004,,58351,99,1,58351500499,H,1SUD,,,2,,,N,,80% Overall probable correctness,48.07124,-99.254961,S,,R,R,** Street-Level Rooftop **,38005,3853220,38005940100,380059401001,3853220,2020/08/24 16,57,41+00,124767
3726,-98.147373,39.039134,3726,KS121,Lincoln Housing Authority,7855244887,7855243429,lincolnhousing@sbcglobal.net,7855244887,7855243429,lincolnhousing@sbcglobal.net,Standard Performer,VERY SMALL (0-49),0,VERY SMALL (0-49),VERY SMALL (0-49),3/31,Low-Rent,20,20,20,16,0,16,80,4,20,16,100,20842,20842,35209,35209,0,0,0,0,292,311,3,56.52,4.35,87.5,19429,20,Lincoln,105,086100,4,4109,,,Lincoln,105,20375,Elkhorn,41300,Lincoln Center city (part),C1,,9999,,99999,,99999,,0,0,2001,2010,D,,107 E Court St,,Lincoln,KS,67455,2329,,67455,99,9,67455232999,H,1SUD,,,1,,N,N,,90% Overall probable correctness,39.039134,-98.147373,S,,R,R,** Street-Level Rooftop **,20105,2041300,20105086100,201050861004,2041300,2020/08/24 16,57,41+00,56051
3727,-93.302547,44.823696,3727,MN152,HRA IN AND FOR THE CITY OF BLOOMINGTON,9525638937,9525634977,hra@bloomingtonmn.gov,9525638780,9525634977,jverbrugge@bloomingtonmn.gov,High Performer,,551,MEDIUM HIGH (300-999),MEDIUM HIGH (300-999),12/31,Section 8,0,0,0,0,524,524,95.09,0,551,513,97.9,0,0,0,0,3894362,4451679,0,0,774,742,822,8.52,8.58,100,15912,27,Hennepin,053,025801,1,1009,,,Hennepin,53,6616,Bloomington,06616,Bloomington city,C5,,5120,"Minneapolis-St. Paul, MN-WI MSA",33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",99999,,1,0,2703,0456,Y,,1800 W Old Shakopee Rd,,Bloomington,MN,55431,3071,,55431,0,1,55431307100,S,,,,0,,,,,100% Overall probable correctness,44.823696,-93.302547,S,,R,U,** Street-Level Rooftop **,27053,2706616,27053025801,270530258011,2706616,2020/08/24 16,57,41+00,4621643
3728,-93.474438,45.018585,3728,MN170,Plymouth Housing & Redevelopment Authority,7635095410,7635095407,dwhalen@plymouthmn.gov,7635095401,,sjuetten@plymouthmn.gov,,,230,MEDIUM LOW (100-299),MEDIUM LOW (100-299),12/31,Section 8,0,0,0,0,212,212,92.17,0,230,298,100,0,0,0,0,1530377,1706729,0,0,1231,1116,360,15.88,13.6,100,15126,27,Hennepin,053,026514,4,4009,,,Hennepin,53,51730,Plymouth,51730,Plymouth city,C5,,5120,"Minneapolis-St. Paul, MN-WI MSA",33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",99999,,1,0,2703,3768,Y,,3400 Plymouth Blvd,,Plymouth,MN,55447,1448,,55446,0,8,55447144800,S,,,,0,,,,,100% Overall probable correctness,45.018585,-93.474438,S,,R,U,** Street-Level Rooftop **,27053,2751730,27053026514,270530265144,2751730,2020/08/24 16,57,41+00,2812514
3729,-91.669276,47.019887,3729,MN024,"HRA of TWO HARBORS, MINNESOTA",2188342728,2188347060,,2188342728,,bayview1@lakeconnections.net,High Performer,SMALL (50-99),0,VERY SMALL (0-49),SMALL (50-99),9/30,Low-Rent,60,58,58,57,0,57,98.28,1,58,57,100,85600,85600,96936,96936,0,0,0,0,267,277,0,69.35,20.97,92.98,17919,27,Lake,075,370400,3,3033,,,Lake,75,65956,Two Harbors,65956,Two Harbors city,C5,,9999,,20260,"Duluth, MN-WI Metropolitan Statistical Area",99999,,1,0,2708,4638,D,,505 1st Ave,,Two Harbors,MN,55616,1553,,55616,99,5,55616155399,H,1SUD,,,0,,,N,,100% Overall probable correctness,47.019887,-91.669276,S,,R,U,** Street-Level Rooftop **,27075,2765956,27075370400,270753704003,2765956,2020/08/24 16,57,41+00,182536
