Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia,San Diego,San Diego County,115.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,san diego,CHEESECAKE FACTORY DBANORTH RESTAURANTS NORTH ITALIA,67.54966887412746,4129.0,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia SantaMonica
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia SantaMonica,Santa Monica,Los Angeles County,95.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,santa monica,CHEESECAKE FACTORY DBANORTH RESTAURANTS NORTH ITALIA SANTAMONICA,94.7368421052133,4129.0,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia SantaMonica
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaRockSugar Incorporated - RockSugarSoutheast Asian Kitchen,Los Angeles,Los Angeles County,113.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,CHEESECAKE FACTORY DBAROCKSUGAR ROCKSUGARSOUTHEAST ASIAN KITCHEN,58.84745762706878,4130.0,The Cheesecake Factory Incorporated dbaRockSugar Incorporated - RockSugarSoutheast Asian Kitchen
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaRockSugar Incorporated-Social Monk AsianKitchen,Thousand Oaks,Ventura County,37.0,Layoff Temporary,Ventura County,2020.0,layoff temporary,846006.0,thousand oaks,CHEESECAKE FACTORY DBAROCKSUGAR INCORPORATEDSOCIAL MONK ASIANKITCHEN,75.09933774829464,4131.0,The Cheesecake Factory Incorporated dbaRockSugar Incorporated-Social Monk AsianKitchen
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia El Segundo,El Segundo,Los Angeles County,125.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,el segundo,CHEESECAKE FACTORY NORTHRESTAURANTS NORTH ITALIA SEGUNDO,52.830188679195444,4132.0,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia Irvine,Irvine,Orange County,169.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,irvine,CHEESECAKE FACTORY NORTHRESTAURANTS NORTH ITALIA IRVINE,89.36312849157021,4132.0,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego,San Diego,San Diego County,86.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,san diego,CHEESECAKE FACTORY NORTHRESTAURANTS NORTH ITALIA SAN DIEGO,88.82022471905123,4132.0,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego
04/22/2020,04/23/2020,05/13/2020,"The Cheesecake Factory, Inc.",Irvine,Orange County,17.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,irvine,CHEESECAKE FACTORY,59.75193798444982,4133.0,"The Cheesecake Factory, Inc."
03/26/2020,04/01/2020,04/14/2020,The Clift Royal Sonesta Hotel,San Francisco,San Francisco County,197.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,CLIFT ROYAL SONESTA HOTEL,31.49999999995078,4134.0,The Clift Royal Sonesta Hotel
09/11/2020,11/10/2020,10/21/2020,The Clift Royal Sonesta Hotel,San Francisco,San Francisco County,228.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,CLIFT ROYAL SONESTA HOTEL,99.99999999995,4134.0,The Clift Royal Sonesta Hotel
06/28/2020,06/28/2020,07/14/2020,The Comedy Store,La Jolla,San Diego County,21.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,la jolla,COMEDY,34.21052631574446,4135.0,The Comedy Store
03/24/2020,03/24/2020,04/03/2020,The Companies of Nassal-Lexington Facilties,Pacoima,Los Angeles County,68.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,pacoima,COMPANIES NASSALLEXINGTON FACILTIES,30.24390243898751,4136.0,The Companies of Nassal-Lexington Facilties
03/26/2020,03/26/2020,04/21/2020,The Container Store,Oxnard,Ventura County,33.0,Closure Temporary,Ventura County,2020.0,closure temporary,846006.0,oxnard,CONTAINER,41.24444444439862,4137.0,The Container Store
03/20/2020,03/23/2020,04/01/2020,The Crossings,Carlsbad,San Diego County,134.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,carlsbad,CROSSINGS,51.47169811315898,4138.0,The Crossings
04/03/2020,03/27/2020,04/20/2020,The Ebell of Los Angeles,Los Angeles,Los Angeles County,94.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,EBELL LOS ANGELES,30.66666666662222,4139.0,The Ebell of Los Angeles
11/25/2020,11/30/2020,12/21/2020,The Edward Thomas Hospitality Corp. - Shutters on the Beach,Santa Monica,Los Angeles County,72.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,santa monica,EDWARD THOMAS HOSPITALITY SHUTTERS ON BEACH,32.86956521734368,4140.0,The Edward Thomas Hospitality Corp. - Shutters on the Beach
03/24/2020,03/25/2020,04/06/2020,The Estate Yountville dba Villagio & VintageHouse,Yountville,Napa County,156.0,Layoff Temporary,Napa County,2020.0,layoff temporary,137744.0,yountville,ESTATE YOUNTVILLE VILLAGIO VINTAGEHOUSE,36.3287671232379,4141.0,The Estate Yountville dba Villagio & VintageHouse
05/01/2020,05/04/2020,05/18/2020,The Fish Market,San Jose,Santa Clara County,75.0,Layoff Temporary,Santa Clara County,2020.0,layoff temporary,1927852.0,san jose,FISH MARKET,28.05970149249543,4142.0,The Fish Market
09/18/2020,09/23/2020,09/22/2020,"The Freeman Company, LLC",San Francisco,San Francisco County,18.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,FREEMAN,99.99999999995,4143.0,The Freeman Company LLC
04/03/2020,03/19/2020,04/20/2020,The FruitGuys,South San Francisco,San Mateo County,50.0,Layoff Temporary,San Mateo County,2020.0,layoff temporary,766573.0,south san francisco,FRUITGUYS,32.39436619713747,4144.0,The FruitGuys
03/20/2020,03/20/2020,04/01/2020,The Garlic Company,Shafter,Kern County,193.0,Layoff Temporary,Kern County,2020.0,layoff temporary,900202.0,shafter,GARLIC,34.02739726022736,4145.0,The Garlic Company
04/06/2020,04/08/2020,05/02/2020,The Gill Corporation,El Monte,Los Angeles County,222.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,el monte,GILL CORPORATION,27.797468354395193,4146.0,The Gill Corporation
03/24/2020,03/24/2020,04/03/2020,"The Grove Highway 156, Inc.",Hollister,San Benito County,36.0,Layoff Temporary,San Benito County,2020.0,layoff temporary,62808.0,hollister,GROVE HIGHWAY 156,29.999999999953125,4147.0,"The Grove Highway 156, Inc."
04/07/2020,06/05/2020,04/21/2020,The Harker School,San Jose,Santa Clara County,26.0,Layoff Permanent,Santa Clara County,2020.0,layoff permanent,1927852.0,san jose,HARKER SCHOOL,34.29729729725095,4148.0,The Harker School
04/24/2020,04/14/2020,05/04/2020,"The Hertz Corporation, dba Hertz",San Jose,Santa Clara County,76.0,Layoff Unknown at thistime,Santa Clara County,2020.0,layoff type uncategorized,1927852.0,san jose,HERTZ CORPORATION HERTZ,37.977011494209215,4149.0,"The Hertz Corporation, dba Hertz"
03/31/2020,03/17/2020,04/13/2020,The Hole in the Wall,San Diego,San Diego County,5.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,san diego,HOLE IN WALL,30.44117647054347,4150.0,The Hole in the Wall
04/03/2020,04/03/2020,04/17/2020,The Hollywood Roosevelt,Los Angeles,Los Angeles County,318.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,HOLLYWOOD ROOSEVELT,37.40259740254883,4151.0,The Hollywood Roosevelt
10/29/2019,12/31/2019,10/31/2019,The Hotel Karlan,San Diego,San Diego County,101.0,Closure Permanent,San Diego County,2019.0,closure permanent,3338330.0,san diego,HOTEL KARLAN,43.82022471905189,4152.0,The Hotel Karlan
03/25/2020,03/25/2020,03/25/2020,The Huntley Hotel Santa Monica,Santa Monica,Los Angeles County,230.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,santa monica,HUNTLEY HOTEL SANTA MONICA,53.46788990820782,4153.0,The Huntley Hotel Santa Monica
03/24/2020,03/25/2020,04/09/2020,The HydraFacial Company,Long Beach,Los Angeles County,171.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,long beach,HYDRAFACIAL,33.171428571381185,4154.0,The HydraFacial Company
09/23/2019,12/01/2019,09/25/2019,The ICEE Company,Ontario,San Bernardino County,127.0,Closure Permanent,San Bernardino County,2019.0,closure permanent,2180085.0,ontario,ICEE,20.63492063488788,4155.0,The ICEE Company
04/15/2020,03/19/2020,05/21/2020,"The Kitchen for Exploring Foods, LLC",Pasadena,Los Angeles County,134.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,pasadena,KITCHEN FOR EXPLORING FOODS,25.333333333288888,4156.0,"The Kitchen for Exploring Foods, LLC"
03/27/2020,03/17/2020,04/11/2020,"The Landsby, LLC",Solvang,Santa Barbara County,59.0,Layoff Temporary,Santa Barbara County,2020.0,layoff temporary,446499.0,solvang,LANDSBY,32.4324324323886,4157.0,"The Landsby, LLC"
07/27/2020,07/27/2020,08/12/2020,The Langham Huntigton Pasadena,Pasadena,Los Angeles County,138.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,pasadena,LANGHAM HUNTIGTON PASADENA,32.4324324323886,4158.0,The Langham Huntington Pasadena
05/26/2020,05/26/2020,07/03/2020,The Langham Huntington Pasadena,Pasadena,Los Angeles County,243.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,pasadena,LANGHAM HUNTINGTON PASADENA,97.4974358973859,4158.0,The Langham Huntington Pasadena
03/20/2020,03/18/2020,03/27/2020,The Little Chihuahua,San Francisco,San Francisco County,9.0,Layoff Permanent,San Francisco County,2020.0,layoff permanent,881549.0,san francisco,LITTLE CHIHUAHUA,36.16438356159429,4159.0,The Little Chihuahua
03/20/2020,03/18/2020,03/27/2020,The Little Chihuahua,San Francisco,San Francisco County,11.0,Closure Permanent,San Francisco County,2020.0,closure permanent,881549.0,san francisco,LITTLE CHIHUAHUA,99.99999999995,4159.0,The Little Chihuahua
03/23/2020,03/23/2020,04/09/2020,The Living Desert Zoo/Gardens,Palm Desert,Riverside County,121.0,Layoff Temporary,Riverside County,2020.0,layoff temporary,2470546.0,palm desert,LIVING DESERT ZOOGARDENS,26.66666666662222,4160.0,The Living Desert Zoo/Gardens
06/18/2020,06/16/2020,06/30/2020,The Lodge Torrey Pines,La Jolla,San Diego County,84.0,Layoff Permanent,San Diego County,2020.0,layoff permanent,3338330.0,la jolla,LODGE TORREY PINES,41.9761904761405,4161.0,The Lodge Torrey Pines
06/18/2020,06/18/2020,06/30/2020,The Lodge Torrey Pines,La Jolla,San Diego County,37.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,la jolla,LODGE TORREY PINES,99.99999999995,4161.0,The Lodge Torrey Pines
03/31/2020,03/31/2020,05/02/2020,The Marker Hotel San Francisco,San Francisco,San Francisco County,47.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,MARKER HOTEL SAN FRANCISCO,33.749999999953125,4162.0,The Marker Hotel San Francisco
03/26/2020,04/02/2020,04/16/2020,"The Martin Brower Company, L.L.C",City of Industry,Los Angeles County,59.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,city of industry,MARTIN BROWER,43.79545454540478,4163.0,"The Martin Brower Company, L.L.C"
03/31/2020,04/01/2020,04/14/2020,The Menlo Clock Works,Menlo Park,San Mateo County,2.0,Layoff Unknown at thistime,San Mateo County,2020.0,layoff type uncategorized,766573.0,menlo park,MENLO CLOCK WORKS,34.559999999953924,4164.0,The Menlo Clock Works
04/02/2020,03/24/2020,04/17/2020,The Munirs Company 691,Madera,Madera County,30.0,Layoff Permanent,Madera County,2020.0,layoff permanent,157327.0,madera,MUNIRS 691,41.78823529406849,4165.0,The Munirs Company 691
05/05/2020,04/27/2020,06/03/2020,The Neilsen Company,San Francisco,San Francisco County,38.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,NEILSEN,47.52293577977292,4166.0,The Neilsen Company
05/15/2020,05/15/2020,06/03/2020,The New Children's Museum,San Diego,San Diego County,52.0,Layoff Unknown at thistime,San Diego County,2020.0,layoff type uncategorized,3338330.0,san diego,NEW CHILDRENS MUSEUM,45.17894736837349,4167.0,The New Children's Museum
03/26/2020,03/27/2020,04/11/2020,The Niello Company,Sacramento,Sacramento County,71.0,Layoff Temporary,Sacramento County,2020.0,layoff temporary,1552058.0,sacramento,NIELLO,23.07692307688757,4168.0,The Niello Company
04/01/2020,03/20/2020,08/18/2020,The Niello Company,Sacramento,Sacramento County,139.0,Layoff Temporary,Sacramento County,2020.0,layoff temporary,1552058.0,sacramento,NIELLO,99.99999999995,4168.0,The Niello Company
03/26/2020,03/27/2020,04/11/2020,The Niello Company,Sacramento,Sacramento County,17.0,Layoff Temporary,Sacramento County,2020.0,layoff temporary,1552058.0,sacramento,NIELLO,99.99999999995,4168.0,The Niello Company
05/05/2020,04/27/2020,05/12/2020,"The Nielson Company (US), LLC",San Francisco,San Francisco County,38.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,NIELSON,82.56626506019123,4169.0,"The Nielson Company (US), LLC"
04/09/2020,03/27/2020,04/22/2020,The Old Globe,San Diego,San Diego County,143.0,Layoff Temporary,San Diego County,2020.0,layoff temporary,3338330.0,san diego,OLD GLOBE,32.39436619713747,4170.0,The Old Globe
03/23/2020,03/23/2020,04/01/2020,The Old Spaghetti Factory (Dariotis GroupRestaurants),San Jose,Santa Clara County,118.0,Layoff Temporary,Santa Clara County,2020.0,layoff temporary,1927852.0,san jose,OLD SPAGHETTI FACTORY DARIOTIS GROUPRESTAURANTS,35.632183908005025,4171.0,The Old Spaghetti Factory (Dariotis GroupRestaurants)
03/22/2020,03/27/2020,03/26/2020,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC",Fairfield,Solano County,15.0,Layoff Temporary,Solano County,2020.0,layoff temporary,447643.0,fairfield,ORIGINAL MELS DINERS ORIGINALMELS DEVELOPMENT,32.72727272722314,4172.0,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC. DBA The OriginalMels"
03/19/2020,03/27/2020,03/27/2020,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC. DBA The OriginalMels",Sacramento,Sacramento County,35.0,Layoff Temporary,Sacramento County,2020.0,layoff temporary,1552058.0,sacramento,ORIGINAL MELS DINERS ORIGINALMELS DEVELOPMENT ORIGINALMELS,93.04812834219624,4172.0,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC. DBA The OriginalMels"
04/02/2020,03/16/2020,04/20/2020,The Park Central San Francisco,San Francisco,San Francisco County,230.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,PARK CENTRAL SAN FRANCISCO,36.027027026978345,4173.0,The Park Central San Francisco
04/15/2020,03/19/2020,06/05/2020,"The Patina Group NewCo, LLC",Anaheim,Orange County,365.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,anaheim,PATINA NEWCO,36.99999999995,4174.0,"The Patina Group NewCo, LLC"
04/15/2020,03/19/2020,06/05/2020,"The Patina Group NewCo, LLC",Costa Mesa,Orange County,96.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,costa mesa,PATINA NEWCO,99.99999999995,4174.0,"The Patina Group NewCo, LLC"
04/12/2019,04/30/2019,04/16/2019,"The Patina Group Newco, LLC",Los Angeles,Los Angeles County,32.0,Closure Permanent,Los Angeles,2019.0,closure permanent,10039107.0,los angeles,PATINA NEWCO,97.95918367341942,4174.0,"The Patina Group NewCo, LLC"
04/16/2020,03/28/2020,04/28/2020,The Performing Arts Center of Los AngelesCounty,Los Angeles,Los Angeles County,1069.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,PERFORMING ARTS LOS ANGELESCOUNTY,41.904761904712025,4175.0,The Performing Arts Center of Los AngelesCounty
04/02/2020,04/06/2020,04/20/2020,The Private Suite Holdings LLC,Los Angeles,Los Angeles County,82.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,PRIVATE SUITE HOLDINGS,38.77499999995153,4176.0,The Private Suite Holdings LLC
04/06/2020,03/21/2020,04/28/2020,The Progress,San Francisco,San Francisco County,59.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,PROGRESS,42.065934065887845,4177.0,The Progress
07/31/2020,09/13/2020,08/04/2020,The Province,San Jose,Santa Clara County,113.0,Layoff Temporary,Santa Clara County,2020.0,layoff temporary,1927852.0,san jose,PROVINCE,57.264957264908325,4178.0,The Province
03/20/2020,03/28/2020,03/30/2020,"The Ritz-Carlton Bacara, Santa Barbara",Santa Barbara,Santa Barbara County,86.0,Layoff Temporary,Santa Barbara County,2020.0,layoff temporary,446499.0,santa barbara,RITZCARLTON BACARA SANTA BARBARA,22.105263157855955,4179.0,"The Ritz-Carlton Bacara, Santa Barbara"
03/26/2020,03/21/2020,04/09/2020,The Ritz-Carlton Company LLC.,San Francisco,San Francisco County,317.0,Layoff Temporary,San Francisco County,2020.0,layoff temporary,881549.0,san francisco,RITZCARLTON,57.53846153841236,4180.0,The Ritz-Carlton Company LLC.
03/24/2020,03/21/2020,04/08/2020,"The Ritz-Carlton Hotel Co, LLC. dba The Ritz-Carlton",Dana Point,Orange County,474.0,Layoff Temporary,Orange County,2020.0,layoff temporary,3175692.0,dana point,RITZCARLTON HOTEL RITZCARLTON,63.81679389308106,4181.0,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco"
08/27/2020,10/30/2020,09/09/2020,The Ritz-Carlton Hotel Company LLC dba The Ritz-Carlton,Marina del Rey,Los Angeles County,151.0,Layoff Permanent,Los Angeles County,2020.0,layoff permanent,10039107.0,marina del rey,RITZCARLTON HOTEL RITZCARLTON,94.7368421052133,4181.0,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco"
08/28/2020,10/30/2020,09/09/2020,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco",San Francisco,San Francisco County,185.0,Layoff Permanent,San Francisco County,2020.0,layoff permanent,881549.0,san francisco,RITZCARLTON HOTEL RITZCARLTON SAN FRANCISCO,87.8644067796114,4181.0,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco"
02/07/2019,04/15/2019,02/12/2019,"The Ritz-Carlton, Lake Tahoe",Truckee,Nevada County,244.0,Closure Temporary,Nevada County,2019.0,closure temporary,99755.0,truckee,RITZCARLTON LAKE TAHOE,61.98412698407779,4182.0,"The Ritz-Carlton, Lake Tahoe"
03/21/2020,03/21/2020,03/30/2020,"The Ritz-Carlton, Lake Tahoe",Truckee,Nevada County,235.0,Layoff Temporary,Nevada County,2020.0,layoff temporary,99755.0,truckee,RITZCARLTON LAKE TAHOE,99.99999999995,4182.0,"The Ritz-Carlton, Lake Tahoe"
06/25/2020,04/04/2020,04/08/2020,"The Ritz-Carlton, Los Angeles, JW MarriottL.A. LIVE",Los Angeles,Los Angeles County,1009.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,los angeles,RITZCARLTON LOS ANGELES JW MARRIOTTLA LIVE,55.46218487390297,4183.0,"The Ritz-Carlton, Los Angeles, JW MarriottL.A. LIVE"
02/15/2019,04/22/2019,02/21/2019,"The Robert Allen Duralee Group, Inc.",San Francisco,San Francisco County,4.0,Closure Permanent,San Francisco,2019.0,closure permanent,881549.0,san francisco,ROBERT ALLEN DURALEE,36.89189189184204,4184.0,"The Robert Allen Duralee Group, Inc."
02/15/2019,04/22/2019,02/21/2019,"The Robert Allen Duralee Group, Inc.",West Hollywood,Los Angeles County,7.0,Closure Permanent,Los Angeles,2019.0,closure permanent,10039107.0,west hollywood,ROBERT ALLEN DURALEE,99.99999999995,4184.0,"The Robert Allen Duralee Group, Inc."
03/20/2020,03/16/2020,05/15/2020,"The Rose Cafe & Market, Inc.",Venice,Los Angeles County,210.0,Layoff Temporary,Los Angeles County,2020.0,layoff temporary,10039107.0,venice,ROSE CAFE MARKET,47.916666666616756,4185.0,"The Rose Cafe & Market, Inc."
04/14/2020,04/15/2020,04/25/2020,"The Salvation Arm, a California Corporation",Perris,Riverside County,53.0,Layoff Temporary,Riverside County,2020.0,layoff temporary,2470546.0,perris,SALVATION ARM CALIFORNIA CORPORATION,33.31343283577117,4186.0,"The Salvation Arm, a California Corporation"
