Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,company standardization first pass,Corporate Affiliation,DBA Name,County Orig,Year,Layoff/Closure clean,Population,City 2
04/02/2020,03/24/2020,04/17/2020,Pancakes 655 INC - IHOP,Concord,Contra Costa County,21.0,Layoff Permanent,PANCAKES 655 INC  IHOP,PANCAKES INC,PANCAKES 655 INC  IHOP,Contra Costa County,2020,layoff permanent,1153526.0,concord
04/03/2020,04/04/2020,04/17/2020,"Marritt Administrative Services, Inc.",Walnut Creek,Contra Costa County,98.0,Layoff Temporary,MARRITT ADMINISTRATIVE SERVICES INC,MARRITT ADMINISTRATIVE SERVICES INC,MARRITT ADMINISTRATIVE SERVICES INC,Contra Costa County,2020,layoff temporary,1153526.0,walnut creek
04/02/2020,04/01/2020,04/17/2020,"PCT Enterprises, Inc. dba Precision Cabinets",Brentwood,Contra Costa County,123.0,Layoff Temporary,PCT ENTERPRISES INC DBA PRECISION CABINETS,PCT ENTERPRISES INC,PRECISION CABINETS,Contra Costa County,2020,layoff temporary,1153526.0,brentwood
04/02/2020,03/24/2020,04/17/2020,Pancakes 1727 Inc,Fresno,Fresno County,103.0,Layoff Permanent,PANCAKES INC,PANCAKES INC,PANCAKES INC,Fresno County,2020,layoff permanent,999101.0,fresno
04/02/2020,03/18/2020,04/17/2020,K&M Casinos dba 500 Club Casino,Clovis,Fresno County,241.0,Layoff Temporary,KM CASINOS DBA 500 CLUB CASINO,KM CASINOS,500 CLUB CASINO,Fresno County,2020,layoff temporary,999101.0,clovis
03/17/2020,03/17/2020,04/17/2020,"Hof's Hut Restaurants, Inc., dba Lucille'sSmokehouse Bar-B-Que",Bakersfield,Kern County,53.0,Closure Temporary,HOFS HUT RESTAURANTS INC DBA LUCILLESSMOKEHOUSE BARBQUE,HOFS HUT RESTAURANTS INC,LUCILLESSMOKEHOUSE BARBQUE,Kern County,2020,closure temporary,900202.0,bakersfield
04/02/2020,03/24/2020,04/17/2020,Pancakes 789 INC,Bakersfield,Kern County,44.0,Layoff Permanent,PANCAKES INC,PANCAKES INC,PANCAKES INC,Kern County,2020,layoff permanent,900202.0,bakersfield
04/02/2020,04/03/2020,04/17/2020,Floyd's Barbershop - Hermosa,Hermosa Beach,Los Angeles County,27.0,Layoff Temporary,FLOYDS 99 BARBERSHOP,FLOYDS 99 BARBERSHOP,FLOYDS 99 BARBERSHOP,Los Angeles County,2020,layoff temporary,10039107.0,hermosa beach
04/02/2020,04/03/2020,04/17/2020,Floyd's Barbershop - Long Beach,Long Beach,Los Angeles County,11.0,Layoff Temporary,FLOYDS 99 BARBERSHOP,FLOYDS 99 BARBERSHOP,FLOYDS 99 BARBERSHOP,Los Angeles County,2020,layoff temporary,10039107.0,long beach
04/02/2020,04/03/2020,04/17/2020,Floyd's Barbershop - Pasadena,Pasadena,Los Angeles County,18.0,Layoff Temporary,FLOYDS 99 BARBERSHOP,FLOYDS 99 BARBERSHOP,FLOYDS 99 BARBERSHOP,Los Angeles County,2020,layoff temporary,10039107.0,pasadena
04/03/2020,03/20/2020,04/17/2020,"Embassy Suites Employer LLC, dba EmbassySuites by Hilton Los Angeles - Int'lAirport/South",El Segundo,Los Angeles County,92.0,Layoff Temporary,EMBASSY SUITES EMPLOYER LLC DBA EMBASSYSUITES BY HILTON LOS ANGELES  INTLAIRPORTSOUTH,HILTON,EMBASSYSUITES BY HILTON LOS ANGELES  INTLAIRPORTSOUTH,Los Angeles County,2020,layoff temporary,10039107.0,el segundo
03/28/2020,03/31/2020,04/17/2020,Prosegur,Los Angeles,Los Angeles County,221.0,Layoff Temporary,PROSEGUR,PROSEGUR,PROSEGUR,Los Angeles County,2020,layoff temporary,10039107.0,los angeles
04/02/2020,03/20/2020,04/17/2020,BYD America LLC,Los Angeles,Los Angeles County,1.0,Layoff Temporary,BYD AMERICA LLC,BYD AMERICA LLC,BYD AMERICA LLC,Los Angeles County,2020,layoff temporary,10039107.0,los angeles
04/02/2020,03/20/2020,04/17/2020,BYD Motors LLC,Los Angeles,Los Angeles County,18.0,Layoff Temporary,BYD MOTORS LLC,BYD MOTORS LLC,BYD MOTORS LLC,Los Angeles County,2020,layoff temporary,10039107.0,los angeles
04/02/2020,03/16/2020,04/17/2020,"Draycott LA LLC, dba The Draycott",Pacific Palisades,Los Angeles County,49.0,Closure Temporary,DRAYCOTT LA LLC DBA THE DRAYCOTT,DRAYCOTT LA LLC,THE DRAYCOTT,Los Angeles County,2020,closure temporary,10039107.0,pacific palisades
04/01/2020,04/01/2020,04/17/2020,Classic Home,Los Angeles,Los Angeles County,98.0,Layoff Temporary,CLASSIC HOME,CLASSIC HOME,CLASSIC HOME,Los Angeles County,2020,layoff temporary,10039107.0,los angeles
04/01/2020,03/20/2020,04/17/2020,BYD Energy LLC,Lancaster,Los Angeles County,26.0,Layoff Temporary,BYD ENERGY LLC,BYD ENERGY LLC,BYD ENERGY LLC,Los Angeles County,2020,layoff temporary,10039107.0,lancaster
03/26/2020,03/21/2020,04/17/2020,"Marriott Hotel Services Inc., dba Los AngelesAirport Marriott",Los Angeles,Los Angeles County,561.0,Layoff Temporary,MARRIOTT HOTEL SERVICES INC DBA LOS ANGELES AIRPORT MARRIOTT,MARRIOTT,LOS ANGELES AIRPORT MARRIOTT,Los Angeles County,2020,layoff temporary,10039107.0,los angeles
04/02/2020,03/24/2020,04/17/2020,The Munirs Company 691,Madera,Madera County,30.0,Layoff Permanent,THE MUNIRS COMPANY 691,THE MUNIRS COMPANY 691,THE MUNIRS COMPANY 691,Madera County,2020,layoff permanent,157327.0,madera
04/02/2020,03/24/2020,04/17/2020,Pancakes 660 Inc,Salinas,Monterey County,43.0,Layoff Permanent,PANCAKES INC,PANCAKES INC,PANCAKES INC,Monterey County,2020,layoff permanent,434061.0,salinas
04/02/2020,03/27/2020,04/17/2020,"Hybrid Promotions, LLC",Cypress,Orange County,188.0,Layoff Temporary,HYBRID PROMOTIONS LLC,HYBRID PROMOTIONS LLC,HYBRID PROMOTIONS LLC,Orange County,2020,layoff temporary,3175692.0,cypress
04/03/2020,04/03/2020,04/17/2020,"Marriott International Administrative Services,Inc.",Irvine,Orange County,315.0,Layoff Temporary,MARRIOTT INTERNATIONAL ADMINISTRATIVE SERVICESINC,MARRIOTT,MARRIOTT INTERNATIONAL ADMINISTRATIVE SERVICESINC,Orange County,2020,layoff temporary,3175692.0,irvine
04/03/2020,04/04/2020,04/17/2020,Evolution Hospitality - serving Sheraton SanJose,San Clemente,Orange County,62.0,Layoff Temporary,EVOLUTION HOSPITALITY  SERVING SHERATON SANJOSE,EVOLUTION HOSPITALITY,EVOLUTION HOSPITALITY  SERVING SHERATON SANJOSE,Orange County,2020,layoff temporary,3175692.0,san clemente
04/03/2020,04/20/2020,04/17/2020,Doubletree by Hilton - Anaheim/Orange,Orange,Orange County,206.0,Layoff Temporary,DOUBLETREE BY HILTON  ANAHEIMORANGE,HILTON,DOUBLETREE BY HILTON  ANAHEIMORANGE,Orange County,2020,layoff temporary,3175692.0,orange
04/02/2020,03/24/2020,04/17/2020,Pancakes 3547 Inc,Roseville,Placer County,59.0,Layoff Permanent,PANCAKES INC,PANCAKES INC,PANCAKES INC,Placer County,2020,layoff permanent,398329.0,roseville
04/03/2020,03/20/2020,04/17/2020,"Embassy Suites Employer LLC, dba EmbassySuites by Hilton - Sacramento-RiverfrontPromenade",Sacramento,Sacramento County,64.0,Layoff Temporary,EMBASSY SUITES EMPLOYER LLC DBA EMBASSYSUITES BY HILTON  SACRAMENTORIVERFRONTPROMENADE,HILTON,EMBASSYSUITES BY HILTON  SACRAMENTORIVERFRONTPROMENADE,Sacramento County,2020,layoff temporary,1552058.0,sacramento
04/03/2020,03/20/2020,04/17/2020,Hilton Doubletree Hotels Ontario-Airport,Ontario,San Bernardino County,170.0,Layoff Temporary,HILTON DOUBLETREE HOTELS ONTARIOAIRPORT,HILTON,HILTON DOUBLETREE HOTELS ONTARIOAIRPORT,San Bernardino County,2020,layoff temporary,2180085.0,ontario
04/03/2020,03/20/2020,04/17/2020,Embassy Suites La Jolla,San Diego,San Diego County,77.0,Layoff Temporary,EMBASSY SUITES LA JOLLA,HILTON,EMBASSY SUITES LA JOLLA,San Diego County,2020,layoff temporary,3338330.0,san diego
04/03/2020,03/20/2020,04/17/2020,"Hilton Hotel Employer, LLC -Hilton LaJolla/Torrey Pines",La Jolla,San Diego County,200.0,Layoff Temporary,HILTON HOTEL EMPLOYER LLC HILTON LAJOLLATORREY PINES,HILTON,HILTON HOTEL EMPLOYER LLC HILTON LAJOLLATORREY PINES,San Diego County,2020,layoff temporary,3338330.0,la jolla
04/05/2020,04/06/2020,04/17/2020,Honeywell International Inc. dba Honeywell,San Diego,San Diego County,52.0,Layoff Temporary,HONEYWELL INTERNATIONAL INC DBA HONEYWELL,HONEYWELL,HONEYWELL,San Diego County,2020,layoff temporary,3338330.0,san diego
04/02/2020,04/03/2020,04/17/2020,Hilton Garden Inn & Homewood Suites SanDiego Downtown Bayside,San Diego,San Diego County,132.0,Closure Temporary,HILTON GARDEN INN  HOMEWOOD SUITES SANDIEGO DOWNTOWN BAYSIDE,HILTON,HILTON GARDEN INN  HOMEWOOD SUITES SANDIEGO DOWNTOWN BAYSIDE,San Diego County,2020,closure temporary,3338330.0,san diego
04/02/2020,04/03/2020,04/17/2020,Hilton San Diego  Mission Valley,San Diego,San Diego County,135.0,Layoff Temporary,HILTON SAN DIEGO  MISSION VALLEY,HILTON,HILTON SAN DIEGO  MISSION VALLEY,San Diego County,2020,layoff temporary,3338330.0,san diego
04/02/2020,04/03/2020,04/17/2020,Hilton San Diego Mission Valley,San Diego,San Diego County,135.0,Layoff Temporary,HILTON SAN DIEGO  MISSION VALLEY,HILTON,HILTON SAN DIEGO  MISSION VALLEY,San Diego County,2020,layoff temporary,3338330.0,san diego
04/02/2020,04/03/2020,04/17/2020,Homewood Suites San Diego Hotel Circle SeaWorld,San Diego,San Diego County,58.0,Layoff Temporary,HOMEWOOD SUITES SAN DIEGO HOTEL CIRCLE SEAWORLD,HILTON,HOMEWOOD SUITES SAN DIEGO HOTEL CIRCLE SEAWORLD,San Diego County,2020,layoff temporary,3338330.0,san diego
04/02/2020,03/16/2020,04/17/2020,"Christian M Fortney-Ciccarella DDS, Inc. dbaHidden Valley Orthodontics",Escondido,San Diego County,23.0,Layoff Temporary,CHRISTIAN M FORTNEYCICCARELLA DDS INC DBAHIDDEN VALLEY ORTHODONTICS,CHRISTIAN M FORTNEYCICCARELLA DDS INC,HIDDEN VALLEY ORTHODONTICS,San Diego County,2020,layoff temporary,3338330.0,escondido
06/24/2020,04/10/2020,04/17/2020,Parc 55 San Francisco - A Hilton Hotel,San Francisco,San Francisco County,321.0,Layoff Temporary,PARC 55 SAN FRANCISCO  A HILTON HOTEL,HILTON,PARC 55 SAN FRANCISCO  A HILTON HOTEL,San Francisco County,2020,layoff temporary,881549.0,san francisco
04/03/2020,03/17/2020,04/17/2020,"US Perma Inc. dba California Tile Installers atSFIA TI C, SFO American Airlines",San Francisco,San Francisco County,15.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATSFIA TI C SFO AMERICAN AIRLINES,US PERMA INC,CALIFORNIA TILE INSTALLERS ATSFIA TI C SFO AMERICAN AIRLINES,San Francisco County,2020,layoff temporary,881549.0,san francisco
04/03/2020,02/23/2020,04/17/2020,"Hilton Hotel Employer LLC, dba Hilton SanFrancisco Union Square",San Francisco,San Francisco County,923.0,Layoff Temporary,HILTON HOTEL EMPLOYER LLC DBA HILTON SANFRANCISCO UNION SQUARE,HILTON,HILTON SANFRANCISCO UNION SQUARE,San Francisco County,2020,layoff temporary,881549.0,san francisco
04/03/2020,03/27/2020,04/17/2020,San Francisco Travel Association,San Francisco,San Francisco County,60.0,Layoff Temporary,SAN FRANCISCO TRAVEL ASSOCIATION,SAN FRANCISCO TRAVEL ASSOCIATION,SAN FRANCISCO TRAVEL ASSOCIATION,San Francisco County,2020,layoff temporary,881549.0,san francisco
04/03/2020,03/27/2020,04/17/2020,FDR Drywall Inc.,South San Francisco,San Mateo County,1.0,Layoff Temporary,FDR DRYWALL INC,FDR DRYWALL INC,FDR DRYWALL INC,San Mateo County,2020,layoff temporary,766573.0,south san francisco
04/03/2020,03/13/2020,04/17/2020,Embassy Suites Employer LLC - EmbassySuites,South San Francisco,San Mateo County,81.0,Layoff Temporary,EMBASSY SUITES EMPLOYER LLC  EMBASSYSUITES,HILTON,EMBASSY SUITES EMPLOYER LLC  EMBASSYSUITES,San Mateo County,2020,layoff temporary,766573.0,south san francisco
04/01/2020,03/13/2020,04/17/2020,"Carter Duncan Inc., dba Seymour Duncan",Goleta,Santa Barbara County,72.0,Layoff Temporary,CARTER DUNCAN INC DBA SEYMOUR DUNCAN,CARTER DUNCAN INC,SEYMOUR DUNCAN,Santa Barbara County,2020,layoff temporary,446499.0,goleta
04/03/2020,03/21/2020,04/17/2020,"Curio Employer LLC, Juniper Hotel",Cupertino,Santa Clara County,88.0,Layoff Temporary,CURIO EMPLOYER LLC JUNIPER HOTEL,CURIO EMPLOYER LLC,CURIO EMPLOYER LLC JUNIPER HOTEL,Santa Clara County,2020,layoff temporary,1927852.0,cupertino
04/03/2020,04/04/2020,04/17/2020,Marriott International Administrative Services,Santa Clara,Santa Clara County,72.0,Layoff Temporary,MARRIOTT INTERNATIONAL ADMINISTRATIVE SERVICES,MARRIOTT,MARRIOTT INTERNATIONAL ADMINISTRATIVE SERVICES,Santa Clara County,2020,layoff temporary,1927852.0,santa clara
04/03/2020,04/07/2020,04/17/2020,"One Workplace L. Ferrari, LLC.",Santa Clara,Santa Clara County,114.0,Layoff Temporary,ONE WORKPLACE L FERRARI LLC,ONE WORKPLACE L FERRARI LLC,ONE WORKPLACE L FERRARI LLC,Santa Clara County,2020,layoff temporary,1927852.0,santa clara
04/03/2020,03/19/2020,04/17/2020,US Perma Inc. dba California Tile Installers atAvenues,San Jose,Santa Clara County,2.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATAVENUES,US PERMA INC,CALIFORNIA TILE INSTALLERS ATAVENUES,Santa Clara County,2020,layoff temporary,1927852.0,san jose
04/03/2020,03/17/2020,04/17/2020,US Perma Inc. dba California Tile Installers atVA Palo Alto Research,Palo Alto,Santa Clara County,4.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATVA PALO ALTO RESEARCH,US PERMA INC,CALIFORNIA TILE INSTALLERS ATVA PALO ALTO RESEARCH,Santa Clara County,2020,layoff temporary,1927852.0,palo alto
04/03/2020,03/17/2020,04/17/2020,US Perma Inc. dba California Tile Installers atMicrosoft,Mountain View,Santa Clara County,25.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATMICROSOFT,US PERMA INC,CALIFORNIA TILE INSTALLERS ATMICROSOFT,Santa Clara County,2020,layoff temporary,1927852.0,mountain view
04/03/2020,03/17/2020,04/17/2020,US Perma Inc. dba California Tile Installers atMission Tech,Santa Clara,Santa Clara County,1.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATMISSION TECH,US PERMA INC,CALIFORNIA TILE INSTALLERS ATMISSION TECH,Santa Clara County,2020,layoff temporary,1927852.0,santa clara
04/03/2020,03/17/2020,04/17/2020,US Perma Inc. dba California Tile Installers atMorgan Hill Ranch,Morgan Hill,Santa Clara County,5.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATMORGAN HILL RANCH,US PERMA INC,CALIFORNIA TILE INSTALLERS ATMORGAN HILL RANCH,Santa Clara County,2020,layoff temporary,1927852.0,morgan hill
04/03/2020,03/17/2020,04/17/2020,US Perma Inc. dba California Tile Installers atRoche,Santa Clara,Santa Clara County,1.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATROCHE,US PERMA INC,CALIFORNIA TILE INSTALLERS ATROCHE,Santa Clara County,2020,layoff temporary,1927852.0,santa clara
04/03/2020,03/17/2020,04/17/2020,US Perma Inc. dba California Tile Installers atApple Pavers Repair,Cupertino,Santa Clara County,6.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATAPPLE PAVERS REPAIR,US PERMA INC,CALIFORNIA TILE INSTALLERS ATAPPLE PAVERS REPAIR,Santa Clara County,2020,layoff temporary,1927852.0,cupertino
04/03/2020,03/17/2020,04/17/2020,US Perma Inc. dba California Tile Installers atCapitola Library,Capitola,Santa Cruz County,5.0,Layoff Temporary,US PERMA INC DBA CALIFORNIA TILE INSTALLERS ATCAPITOLA LIBRARY,US PERMA INC,CALIFORNIA TILE INSTALLERS ATCAPITOLA LIBRARY,Santa Cruz County,2020,layoff temporary,273213.0,capitola
04/02/2020,03/24/2020,04/17/2020,Pancakes 1749 INC,Yuba City,Sutter County,40.0,Layoff Permanent,PANCAKES INC,PANCAKES INC,PANCAKES INC,Sutter County,2020,layoff permanent,96971.0,yuba city
04/01/2020,03/31/2020,04/17/2020,Family HealthCare Network,Visalia,Tulare County,29.0,Layoff Temporary,FAMILY HEALTHCARE NETWORK,FAMILY HEALTHCARE NETWORK,FAMILY HEALTHCARE NETWORK,Tulare County,2020,layoff temporary,466195.0,visalia
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Century @ PacificCommons,Fremont,Alameda County,53.0,Layoff Permanent,CINEMARK USA INC DBA CENTURY  PACIFICCOMMONS,CINEMARK USA INC,CENTURY  PACIFICCOMMONS,Alameda County,2020,layoff permanent,1671329.0,fremont
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Century Hayward 12,Hayward,Alameda County,43.0,Layoff Permanent,CINEMARK USA INC DBA CENTURY HAYWARD 12,CINEMARK USA INC,CENTURY HAYWARD 12,Alameda County,2020,layoff permanent,1671329.0,hayward
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Century Southland Mall,Hayward,Alameda County,29.0,Layoff Permanent,CINEMARK USA INC DBA CENTURY SOUTHLAND MALL,CINEMARK USA INC,CENTURY SOUTHLAND MALL,Alameda County,2020,layoff permanent,1671329.0,hayward
03/31/2020,03/31/2020,04/16/2020,Jupiter,Berkeley,Alameda County,80.0,Layoff Temporary,JUPITER,JUPITER,JUPITER,Alameda County,2020,layoff temporary,1671329.0,berkeley
04/01/2020,03/17/2020,04/16/2020,Kara's Cupcakes,Emeryville,Alameda County,6.0,Closure Temporary,KARAS CUPCAKES,KARAS CUPCAKES,KARAS CUPCAKES,Alameda County,2020,closure temporary,1671329.0,emeryville
04/01/2020,03/30/2020,04/16/2020,"Thyssenkrupp Industrial Services NA, Inc.",Livermore,Alameda County,30.0,Layoff Temporary,THYSSENKRUPP INDUSTRIAL SERVICES NA INC,THYSSENKRUPP INC,THYSSENKRUPP INDUSTRIAL SERVICES NA INC,Alameda County,2020,layoff temporary,1671329.0,livermore
04/01/2020,03/30/2020,04/16/2020,"Thyssenkrupp Industrial Services NA, Inc.",Livermore,Alameda County,41.0,Layoff Temporary,THYSSENKRUPP INDUSTRIAL SERVICES NA INC,THYSSENKRUPP INC,THYSSENKRUPP INDUSTRIAL SERVICES NA INC,Alameda County,2020,layoff temporary,1671329.0,livermore
03/24/2020,03/13/2020,04/16/2020,Lake Tahoe Resort Hotel,South Lake Tahoe,El Dorado County,139.0,Layoff Temporary,LAKE TAHOE RESORT HOTEL,LAKE TAHOE RESORT HOTEL,LAKE TAHOE RESORT HOTEL,El Dorado County,2020,layoff temporary,192843.0,south lake tahoe
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Cinemark ImperialValley Mall 14,El Centro,Imperial County,29.0,Layoff Permanent,CINEMARK USA INC DBA CINEMARK IMPERIALVALLEY MALL 14,CINEMARK USA INC,CINEMARK IMPERIALVALLEY MALL 14,Imperial County,2020,layoff permanent,181215.0,el centro
03/29/2020,03/29/2020,04/16/2020,Lahorian Capital Group Inc. dba IHOPRestaurant #833,El Centro,Imperial County,27.0,Layoff Permanent,LAHORIAN CAPITAL GROUP INC DBA IHOPRESTAURANT,LAHORIAN CAPITAL GROUP INC,IHOPRESTAURANT,Imperial County,2020,layoff permanent,181215.0,el centro
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Cinemark Downey andXD,Downey,Los Angeles County,85.0,Layoff Permanent,CINEMARK USA INC DBA CINEMARK DOWNEY ANDXD,CINEMARK USA INC,CINEMARK DOWNEY ANDXD,Los Angeles County,2020,layoff permanent,10039107.0,downey
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Promenade 18,Los Angeles,Los Angeles County,103.0,Layoff Permanent,CINEMARK USA INC DBA PROMENADE 18,CINEMARK USA INC,PROMENADE 18,Los Angeles County,2020,layoff permanent,10039107.0,los angeles
03/27/2020,03/20/2020,04/16/2020,Office Solutions Business Products & ServicesLLC,Burbank,Los Angeles County,17.0,Layoff Temporary,OFFICE SOLUTIONS BUSINESS PRODUCTS  SERVICESLLC,OFFICE SOLUTIONS BUSINESS PRODUCTS  SERVICESLLC,OFFICE SOLUTIONS BUSINESS PRODUCTS  SERVICESLLC,Los Angeles County,2020,layoff temporary,10039107.0,burbank
03/27/2020,03/20/2020,04/16/2020,Office Solutions Business Products andServices LLC,Montebello,Los Angeles County,22.0,Layoff Temporary,OFFICE SOLUTIONS BUSINESS PRODUCTS  SERVICESLLC,OFFICE SOLUTIONS BUSINESS PRODUCTS  SERVICESLLC,OFFICE SOLUTIONS BUSINESS PRODUCTS  SERVICESLLC,Los Angeles County,2020,layoff temporary,10039107.0,montebello
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Baldwin Hills 15,Los Angeles,Los Angeles County,81.0,Layoff Permanent,CINEMARK USA INC DBA BALDWIN HILLS 15,CINEMARK USA INC,BALDWIN HILLS 15,Los Angeles County,2020,layoff permanent,10039107.0,los angeles
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Century Playa Vista,Playa Vista,Los Angeles County,96.0,Layoff Permanent,CINEMARK USA INC DBA CENTURY PLAYA VISTA,CINEMARK USA INC,CENTURY PLAYA VISTA,Los Angeles County,2020,layoff permanent,10039107.0,playa vista
03/26/2020,03/26/2020,04/16/2020,Cinemark USA Inc. dba Cinemark Carson andXD,Carson,Los Angeles County,80.0,Layoff Permanent,CINEMARK USA INC DBA CINEMARK CARSON ANDXD,CINEMARK USA INC,CINEMARK CARSON ANDXD,Los Angeles County,2020,layoff permanent,10039107.0,carson
04/03/2020,04/03/2020,04/16/2020,Rock & Reilly's,West Hollywood,Los Angeles County,17.0,Layoff Temporary,ROCK  REILLYS,ROCK  REILLYS,ROCK  REILLYS,Los Angeles County,2020,layoff temporary,10039107.0,west hollywood
04/03/2020,04/03/2020,04/16/2020,Romana Pier LLC dba Seaside on the Pier,Santa Monica,Los Angeles County,75.0,Layoff Temporary,ROMANA PIER LLC DBA SEASIDE ON THE PIER,ROMANA PIER LLC,SEASIDE ON THE PIER,Los Angeles County,2020,layoff temporary,10039107.0,santa monica
04/03/2020,04/03/2020,04/16/2020,Warrior (Sunset) LLC,West Hollywood,Los Angeles County,21.0,Layoff Temporary,WARRIOR SUNSET LLC,WARRIOR SUNSET LLC,WARRIOR SUNSET LLC,Los Angeles County,2020,layoff temporary,10039107.0,west hollywood
04/03/2020,03/16/2020,04/16/2020,"Columbia Sussex Management, LLC dba JWMarriott Le Merigot",Santa Monica,Los Angeles County,137.0,Layoff Temporary,COLUMBIA SUSSEX MANAGEMENT LLC DBA JWMARRIOTT LE MERIGOT,COLUMBIA SUSSEX MANAGEMENT LLC,JWMARRIOTT LE MERIGOT,Los Angeles County,2020,layoff temporary,10039107.0,santa monica
04/02/2020,04/08/2020,04/16/2020,Shore Hotel Group,Santa Monica,Los Angeles County,104.0,Closure Temporary,SHORE HOTEL GROUP,SHORE HOTEL GROUP,SHORE HOTEL GROUP,Los Angeles County,2020,closure temporary,10039107.0,santa monica
03/31/2020,03/31/2020,04/16/2020,"Oremor of Woodland Hills LLC, dba Lexus ofWoodland Hills",Woodland Hills,Los Angeles County,66.0,Layoff Temporary,OREMOR OF WOODLAND HILLS LLC DBA LEXUS OFWOODLAND HILLS,OREMOR LLC,LEXUS OFWOODLAND HILLS,Los Angeles County,2020,layoff temporary,10039107.0,woodland hills
03/31/2020,03/31/2020,04/16/2020,"Oremor of Glendale LLC, dba Toyota ofGlendale",Glendale,Los Angeles County,59.0,Layoff Temporary,OREMOR OF GLENDALE LLC DBA TOYOTA OFGLENDALE,OREMOR LLC,TOYOTA OFGLENDALE,Los Angeles County,2020,layoff temporary,10039107.0,glendale
